Time_ms;Coronal;Sagital;Transversal;1;2
2406;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305334;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242644;
2417;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305334;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242665;
2437;-0.09740291299729731;0.09181659586333538;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.05,0.40,305375;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242665;
2458;-0.09740291299729731;0.09181659586333538;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.05,0.40,305416;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242665;
2478;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305457;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242665;
2499;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305498;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242665;
2519;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305498;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242706;
2540;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305498;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242747;
2560;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305498;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242788;
2581;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305498;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242829;
2601;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305498;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242870;
2622;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305539;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242870;
2642;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305580;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242870;
2662;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305620;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242870;
2683;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305620;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242911;
2703;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305620;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242952;
2724;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305620;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242993;
2734;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305641;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,242993;
2755;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305641;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243034;
2775;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305682;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243034;
2796;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305682;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243075;
2816;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305682;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243116;
2836;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305682;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243156;
2857;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305723;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243156;
2867;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305723;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243177;
2888;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305723;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243218;
2908;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305764;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243218;
2929;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305764;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243259;
2949;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305805;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243259;
2970;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305805;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243300;
2990;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305805;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243341;
3011;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305846;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243341;
3031;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305887;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243341;
3052;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305887;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243382;
3072;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305887;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243423;
3093;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305928;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243423;
3113;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,305928;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243464;
3134;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305969;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243464;
3154;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,305969;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243505;
3175;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,306010;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243505;
3195;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,306010;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243546;
3216;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,306051;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243546;
3236;-0.09740291299729731;0.16641254419688517;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.91,-0.05,0.40,306051;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243587;
3257;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306092;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243587;
3277;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306092;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243628;
3297;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306132;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243628;
3317;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306132;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243668;
3328;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306153;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243668;
3338;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306153;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243689;
3359;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306194;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243689;
3379;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306194;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243730;
3400;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306235;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243730;
3420;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306235;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243771;
3441;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306276;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243771;
3461;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306276;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243812;
3482;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306317;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243812;
3502;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306317;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243853;
3523;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306358;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243853;
3543;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306358;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243894;
3564;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306399;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243894;
3584;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306399;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243935;
3605;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306440;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243935;
3625;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306440;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,243976;
3646;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306440;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244017;
3666;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306481;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244017;
3687;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306522;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244017;
3707;-0.09740291299729731;0.16478853427653659;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.41,0.92,-0.05,0.40,306522;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244058;
3728;-0.09740291299729731;0.09087361639125187;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,306563;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244058;
3748;-0.09740291299729731;0.09087361639125187;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,306563;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244099;
3769;-0.09740291299729731;0.09087361639125187;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,306563;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244140;
3789;-0.6245305929338386;0.09087361639125187;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.92,-0.06,0.40,306604;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244140;
3809;-0.6245305929338386;0.09087361639125187;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.92,-0.06,0.40,306604;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244180;
3820;-0.6245305929338386;0.09087361639125187;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.92,-0.06,0.40,306604;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244201;
3840;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306644;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244201;
3850;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306665;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244201;
3871;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306665;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244242;
3891;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306706;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244242;
3912;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306706;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244283;
3932;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306747;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244283;
3953;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306747;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244324;
3973;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306788;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244324;
3994;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306788;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244365;
4014;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306829;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244365;
4035;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306829;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244406;
4055;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306870;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244406;
4076;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306870;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244447;
4096;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306870;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244488;
4117;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306870;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244529;
4137;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306911;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244529;
4158;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306911;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244570;
4178;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306952;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244570;
4199;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306952;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244611;
4219;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306993;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244611;
4240;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306993;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244652;
4260;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,306993;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244692;
4280;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,307034;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244692;
4291;-0.6245305929338386;0.09181659586333538;-0.0526717103253221;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.91,-0.06,0.40,307034;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244713;
4311;0.1203217560351635;0.09087361639125187;-0.2912274355842922;#DCM=0.38,0.44,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307075;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244713;
4332;-0.09740291299729731;0.09087361639125187;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307116;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244713;
4352;-0.09740291299729731;0.09087361639125187;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307116;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244754;
4372;-0.09740291299729731;0.09087361639125187;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307156;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244754;
4383;-0.09740291299729731;0.09087361639125187;0.17688254772586492;#DCM=0.38,0.43,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307177;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244754;
4403;0.1203217560351635;0.09087361639125187;-0.2912274355842922;#DCM=0.38,0.44,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307218;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244754;
4424;0.1203217560351635;0.09087361639125187;-0.2912274355842922;#DCM=0.38,0.44,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307218;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244795;
4444;0.1203217560351635;0.09087361639125187;-0.2912274355842922;#DCM=0.38,0.44,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307259;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244795;
4465;0.1203217560351635;0.09087361639125187;-0.2912274355842922;#DCM=0.38,0.44,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307259;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244836;
4485;0.1203217560351635;0.09087361639125187;-0.2912274355842922;#DCM=0.38,0.44,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307259;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244877;
4506;0.1203217560351635;0.09087361639125187;-0.2912274355842922;#DCM=0.38,0.44,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307300;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244877;
4526;0.1203217560351635;0.09087361639125187;-0.2912274355842922;#DCM=0.38,0.44,-0.82,-0.13,0.90,0.42,0.92,-0.05,0.40,307300;#DCM=-0.31,0.01,0.95,-0.02,-1.00,0.01,0.95,-0.02,0.31,244918;
